Time,Azimuth,Zenith
0.00199,-9.2992092,87.65490399
0.002,-9.117061721,87.68282965
0.00201,-8.934954426,87.7114196
0.00202,-8.752892265,87.74067559
0.00203,-8.570880142,87.7705993
0.00204,-8.388922918,87.80119235
0.00205,-8.207025411,87.83245627
0.00206,-8.025192395,87.86439254
0.00207,-7.843428601,87.89700257
0.00208,-7.661738717,87.93028769
0.00209,-7.480127388,87.96424916
0.0021,-7.298599218,87.99888819
0.00211,-7.117158766,88.03420589
0.00212,-6.935810551,88.07020333
0.00213,-6.754559048,88.10688148
0.00214,-6.573408692,88.14424126
0.00215,-6.392363875,88.18228352
0.00216,-6.211428947,88.22100904
0.00217,-6.030608217,88.26041851
0.00218,-5.849905952,88.30051257
0.00219,-5.669326379,88.34129178
0.0022,-5.488873681,88.38275664
0.00221,-5.308552003,88.42490756
0.00222,-5.128365447,88.46774491
0.00223,-4.948318075,88.51126896
0.00224,-4.768413907,88.55547992
0.00225,-4.588656922,88.60037793
0.00226,-4.40905106,88.64596306
0.00227,-4.22960022,88.69223531
0.00228,-4.050308258,88.7391946
0.00229,-3.871178993,88.78684081
0.0023,-3.692216202,88.8351737
0.00231,-3.51342362,88.884193
0.00232,-3.334804944,88.93389836
0.00233,-3.15636383,88.98428935
0.00234,-2.978103895,89.03536547
0.00235,-2.800028714,89.08712616
0.00236,-2.622141823,89.13957078
0.00237,-2.444446718,89.19269864
0.00238,-2.266946855,89.24650894
0.00239,-2.089645651,89.30100086
0.0024,-1.912546483,89.35617346
0.00241,-1.735652689,89.41202577
0.00242,-1.558967565,89.46855672
0.00243,-1.382494372,89.5257652
0.00244,-1.206236327,89.58365
0.00245,-1.030196611,89.64220987
0.00246,-0.854378366,89.70144346
0.00247,-0.678784692,89.76134937
0.00248,-0.503418655,89.82192614
0.00249,-0.328283278,89.88317221
0.0025,-0.153381548,89.94508597
0.00251,0.021283588,90.00766574
0.00252,0.195709221,90.07090978
0.00253,0.369892478,90.13481626
0.00254,0.543830526,90.19938329
0.00255,0.71752057,90.26460892
0.00256,0.890959852,90.33049113
0.00257,1.064145651,90.39702781
0.00258,1.237075283,90.46421681
0.00259,1.409746103,90.5320559
0.0026,1.582155499,90.60054277
0.00261,1.7543009,90.66967507
0.00262,1.926179768,90.73945035
0.00263,2.097789604,90.80986612
0.00264,2.269127941,90.8809198
0.00265,2.440192351,90.95260876
0.00266,2.610980439,91.0249303
0.00267,2.781489847,91.09788163
0.00268,2.951718251,91.17145992
0.00269,3.12166336,91.24566227
0.0027,3.291322919,91.32048569
0.00271,3.460694706,91.39592716
0.00272,3.629776531,91.47198356
0.00273,3.798566239,91.54865171
0.00274,3.967061707,91.62592838
0.00275,4.135260844,91.70381026
0.00276,4.303161591,91.78229397
0.00277,4.47076192,91.86137608
0.00278,4.638059835,91.94105308
0.00279,4.805053369,92.0213214
0.0028,4.971740587,92.10217739
0.00281,5.138119581,92.18361735
0.00282,5.304188474,92.26563752
0.00283,5.469945417,92.34823406
0.00284,5.63538859,92.43140306
0.00285,5.800516198,92.51514057
0.00286,5.965326476,92.59944253
0.00287,6.129817684,92.68430487
0.00288,6.293988106,92.76972341
0.00289,6.457836053,92.85569393
0.0029,6.621359862,92.94221213
0.00291,6.78455789,93.02927365
0.00292,6.947428521,93.11687408
0.00293,7.109970158,93.20500891
0.00294,7.272181228,93.2936736
0.00295,7.43406018,93.38286353
0.00296,7.59560548,93.47257401
0.00297,7.756815616,93.5628003
0.00298,7.917689094,93.65353758
0.00299,8.078224439,93.74478098
0.003,8.238420191,93.83652554
0.00301,8.398274909,93.92876628
0.00302,8.557787165,94.0214981
0.00303,8.716955546,94.11471588
0.00304,8.875778654,94.20841442
0.00305,9.034255103,94.30258844
0.00306,9.192383517,94.39723263
0.00307,9.350162534,94.49234158
0.00308,9.507590799,94.58790984
0.00309,9.664666967,94.68393189
0.0031,9.821389701,94.78040212
0.00311,9.977757669,94.8773149
0.00312,10.13376955,94.97466451
0.00313,10.28942401,95.07244516
0.00314,10.44471975,95.17065101
0.00315,10.59965544,95.26927615
0.00316,10.75422977,95.3683146
0.00317,10.90844143,95.46776033
0.00318,11.0622891,95.56760723
0.00319,11.21577146,95.66784913
0.0032,11.36888718,95.76847979
0.00321,11.52163495,95.86949293
0.00322,11.67401342,95.97088218
0.00323,11.82602124,96.0726411
0.00324,11.97765708,96.17476322
0.00325,12.12891956,96.27724197
0.00326,12.27980731,96.38007073
0.00327,12.43031894,96.48324282
0.00328,12.58045304,96.58675148
0.00329,12.7302082,96.69058989
0.0033,12.87958297,96.79475118
0.00331,13.02857589,96.89922841
0.00332,13.17718549,97.00401455
0.00333,13.32541025,97.10910253
0.00334,13.47324866,97.21448522
0.00335,13.62069914,97.3201554
0.00336,13.76776013,97.42610581
0.00337,13.91443001,97.5323291
0.00338,14.06070712,97.63881787
0.00339,14.2065898,97.74556466
0.0034,14.35207633,97.85256193
0.00341,14.49716496,97.95980208
0.00342,14.6418539,98.06727745
0.00343,14.78614132,98.17498031
0.00344,14.93002534,98.28290287
0.00345,15.07350405,98.39103726
0.00346,15.21657549,98.49937556
0.00347,15.35923763,98.60790977
0.00348,15.50148841,98.71663184
0.00349,15.64332573,98.82553365
0.0035,15.78474739,98.934607
0.00351,15.92575119,99.04384364
0.00352,16.06633482,99.15323526
0.00353,16.20649594,99.26277347
0.00354,16.34623214,99.37244981
0.00355,16.48554093,99.48225577
0.00356,16.62441977,99.59218278
0.00357,16.76286604,99.70222217
0.00358,16.90087706,99.81236525
0.00359,17.03845006,99.92260323
0.0036,17.17558219,100.0329273
0.00361,17.31227054,100.1433285
0.00362,17.4485121,100.2537978
0.00363,17.58430379,100.3643264
0.00364,17.71964243,100.4749049
0.00365,17.85452476,100.5855244
0.00366,17.98894743,100.6961755
0.00367,18.12290698,100.8068489
0.00368,18.25639988,100.9175353
0.00369,18.38942248,101.0282254
0.0037,18.52197103,101.1389095
0.00371,18.65404169,101.2495781
0.00372,18.78563049,101.3602217
0.00373,18.91673339,101.4708306
0.00374,19.04734619,101.581395
0.00375,19.17746462,101.6919051
0.00376,19.30708427,101.8023511
0.00377,19.4362006,101.912723
0.00378,19.56480898,102.0230109
0.00379,19.69290463,102.1332048
0.0038,19.82048267,102.2432946
0.00381,19.94753805,102.35327
0.00382,20.07406562,102.4631209
0.00383,20.2000601,102.572837
0.00384,20.32551605,102.682408
0.00385,20.4504279,102.7918234
0.00386,20.57478996,102.901073
0.00387,20.69859635,103.0101461
0.00388,20.8218411,103.1190322
0.00389,20.94451804,103.2277207
0.0039,21.06662089,103.336201
0.00391,21.18814319,103.4444623
0.00392,21.30907833,103.552494
0.00393,21.42941956,103.6602851
0.00394,21.54915994,103.7678249
0.00395,21.6682924,103.8751024
0.00396,21.78680968,103.9821067
0.00397,21.90470438,104.0888269
0.00398,22.0219689,104.1952518
0.00399,22.13859551,104.3013704
0.004,22.25457627,104.4071717
0.00401,22.36990309,104.5126443
0.00402,22.48456771,104.6177772
0.00403,22.59856167,104.7225592
0.00404,22.71187637,104.8269788
0.00405,22.82450298,104.931025
0.00406,22.93643255,105.0346862
0.00407,23.0476559,105.1379512
0.00408,23.15816369,105.2408087
0.00409,23.2679464,105.3432471
0.0041,23.37699431,105.445255
0.00411,23.48529754,105.5468211
0.00412,23.59284602,105.6479337
0.00413,23.69962947,105.7485815
0.00414,23.80563745,105.848753
0.00415,23.91085934,105.9484365
0.00416,24.01528431,106.0476206
0.00417,24.11890137,106.1462937
0.00418,24.22169934,106.2444444
0.00419,24.32366685,106.342061
0.0042,24.42479236,106.439132
0.00421,24.52506414,106.5356459
0.00422,24.62447027,106.6315911
0.00423,24.72299868,106.7269561
0.00424,24.82063711,106.8217294
0.00425,24.91737312,106.9158995
0.00426,25.0131941,107.0094549
0.00427,25.10808728,107.1023842
0.00428,25.20203972,107.1946759
0.00429,25.2950383,107.2863186
0.0043,25.38706977,107.3773009
0.00431,25.47812069,107.4676115
0.00432,25.5681775,107.557239
0.00433,25.65722645,107.6461723
0.00434,25.74525369,107.7344001
0.00435,25.83224519,107.8219112
0.00436,25.91818682,107.9086945
0.00437,26.00306428,107.994739
0.00438,26.08686317,108.0800336
0.00439,26.16956898,108.1645674
0.0044,26.25116706,108.2483296
0.00441,26.33164266,108.3313094
0.00442,26.41098094,108.413496
0.00443,26.48916697,108.4948788
0.00444,26.5661857,108.5754473
0.00445,26.64202204,108.655191
0.00446,26.71666081,108.7340995
0.00447,26.79008677,108.8121626
0.00448,26.86228462,108.8893701
0.00449,26.93323901,108.965712
0.0045,27.00293458,109.0411783
0.00451,27.0713559,109.1157592
0.00452,27.13848755,109.1894449
0.00453,27.20431409,109.2622259
0.00454,27.26882009,109.3340927
0.00455,27.33199013,109.4050361
0.00456,27.3938088,109.4750467
0.00457,27.45426073,109.5441156
0.00458,27.5133306,109.6122339
0.00459,27.57100314,109.6793928
0.0046,27.62726313,109.7455837
0.00461,27.68209547,109.8107983
0.00462,27.73548511,109.8750281
0.00463,27.78741712,109.9382651
0.00464,27.83787667,110.0005015
0.00465,27.88684909,110.0617293
0.00466,27.93431981,110.121941
0.00467,27.98027445,110.1811293
0.00468,28.02469875,110.2392869
0.00469,28.06757866,110.2964068
0.0047,28.10890032,110.3524822
0.00471,28.14865006,110.4075063
0.00472,28.18681444,110.4614729
0.00473,28.22338023,110.5143756
0.00474,28.25833446,110.5662084
0.00475,28.2916644,110.6169655
0.00476,28.32335761,110.6666413
0.00477,28.35340191,110.7152304
0.00478,28.38178541,110.7627276
0.00479,28.40849655,110.8091279
0.0048,28.43352407,110.8544266
0.00481,28.45685703,110.8986191
0.00482,28.47848486,110.9417013
0.00483,28.49839733,110.9836689
0.00484,28.51658456,111.0245181
0.00485,28.53303707,111.0642453
0.00486,28.54774576,111.1028471
0.00487,28.56070192,111.1403204
0.00488,28.57189726,111.1766621
0.00489,28.5813239,111.2118697
0.0049,28.58897439,111.2459405
0.00491,28.59484171,111.2788723
0.00492,28.59891931,111.3106631
0.00493,28.60120107,111.3413111
0.00494,28.60168134,111.3708148
0.00495,28.60035493,111.3991727
0.00496,28.59721715,111.4263837
0.00497,28.59226377,111.452447
0.00498,28.58549105,111.4773619
0.00499,28.57689577,111.5011278
0.005,28.56647519,111.5237446
0.00501,28.55422705,111.5452122
0.00502,28.54014965,111.5655308
0.00503,28.52424176,111.5847007
0.00504,28.50650268,111.6027227
0.00505,28.48693222,111.6195974
0.00506,28.46553071,111.635326
0.00507,28.44229901,111.6499095
0.00508,28.41723847,111.6633494
0.00509,28.39035098,111.6756473
0.0051,28.36163895,111.6868049
0.00511,28.33110531,111.6968242
0.00512,28.29875347,111.7057074
0.00513,28.26458741,111.7134567
0.00514,28.22861157,111.7200745
0.00515,28.19083093,111.7255637
0.00516,28.15125096,111.7299269
0.00517,28.10987762,111.7331671
0.00518,28.06671738,111.7352874
0.00519,28.02177718,111.7362911
0.0052,27.97506447,111.7361816
0.00521,27.92658716,111.7349624
0.00522,27.87635363,111.7326372
0.00523,27.82437271,111.7292097
0.00524,27.77065371,111.724684
0.00525,27.71520638,111.719064
0.00526,27.6580409,111.7123538
0.00527,27.59916788,111.7045578
0.00528,27.53859837,111.6956802
0.00529,27.47634381,111.6857256
0.0053,27.41241606,111.6746984
0.00531,27.34682735,111.6626033
0.00532,27.27959033,111.649445
0.00533,27.21071799,111.6352283
0.00534,27.1402237,111.6199579
0.00535,27.06812116,111.603639
0.00536,26.99442445,111.5862763
0.00537,26.91914794,111.567875
0.00538,26.84230634,111.5484402
0.00539,26.76391466,111.5279769
0.0054,26.68398821,111.5064904
0.00541,26.60254259,111.4839858
0.00542,26.51959366,111.4604685
0.00543,26.43515757,111.4359436
0.00544,26.34925068,111.4104166
0.00545,26.26188962,111.3838926
0.00546,26.17309124,111.3563771
0.00547,26.08287261,111.3278755
0.00548,25.991251,111.2983929
0.00549,25.89824388,111.2679349
0.0055,25.80386889,111.2365068
0.00551,25.70814387,111.204114
0.00552,25.61108679,111.1707617
0.00553,25.51271578,111.1364554
0.00554,25.41304913,111.1012005
0.00555,25.31210524,111.0650021
0.00556,25.20990262,111.0278657
0.00557,25.10645992,110.9897965
0.00558,25.00179585,110.9507998
0.00559,24.89592925,110.9108808
0.0056,24.788879,110.8700447
0.00561,24.68066408,110.8282967
0.00562,24.5713035,110.785642
0.00563,24.46081636,110.7420857
0.00564,24.34922177,110.6976328
0.00565,24.23653889,110.6522884
0.00566,24.1227869,110.6060574
0.00567,24.00798498,110.5589449
0.00568,23.89215236,110.5109558
0.00569,23.77530823,110.4620948
0.0057,23.6574718,110.4123669
0.00571,23.53866225,110.3617768
0.00572,23.41889875,110.3103293
0.00573,23.29820044,110.258029
0.00574,23.17658641,110.2048806
0.00575,23.05407573,110.1508886
0.00576,22.93068741,110.0960576
0.00577,22.80644041,110.040392
0.00578,22.68135364,109.9838963
0.00579,22.55544593,109.9265748
0.0058,22.42873604,109.8684319
0.00581,22.30124268,109.8094718
0.00582,22.17298444,109.7496988
0.00583,22.04397985,109.689117
0.00584,21.91424735,109.6277304
0.00585,21.78380528,109.5655432
0.00586,21.65267188,109.5025594
0.00587,21.5208653,109.4387828
0.00588,21.38840357,109.3742175
0.00589,21.25530462,109.3088671
0.0059,21.12158625,109.2427356
0.00591,20.98726617,109.1758265
0.00592,20.85236196,109.1081437
0.00593,20.71689106,109.0396908
0.00594,20.58087082,108.9704712
0.00595,20.44431842,108.9004886
0.00596,20.30725096,108.8297464
0.00597,20.16968536,108.758248
0.00598,20.03163844,108.6859968
0.00599,19.89312686,108.6129962
0.006,19.75416717,108.5392494
0.00601,19.61477575,108.4647596
0.00602,19.47496885,108.3895301
0.00603,19.33476258,108.313564
0.00604,19.19417292,108.2368643
0.00605,19.05321567,108.1594342
0.00606,18.91190651,108.0812766
0.00607,18.77026097,108.0023945
0.00608,18.62829443,107.9227909
0.00609,18.48602211,107.8424686
0.0061,18.34345908,107.7614305
0.00611,18.20062029,107.6796794
0.00612,18.0575205,107.597218
0.00613,17.91417435,107.5140491
0.00614,17.7705963,107.4301754
0.00615,17.62680067,107.3455996
0.00616,17.48280164,107.2603242
0.00617,17.33861323,107.174352
0.00618,17.19424929,107.0876854
0.00619,17.04972355,107.000327
0.0062,16.90504955,106.9122793
0.00621,16.76024072,106.8235448
0.00622,16.6153103,106.7341259
0.00623,16.47027139,106.6440251
0.00624,16.32513696,106.5532447
0.00625,16.1799198,106.4617871
0.00626,16.03463257,106.3696547
0.00627,15.88928776,106.2768497
0.00628,15.74389773,106.1833746
0.00629,15.59847467,106.0892315
0.0063,15.45303065,105.9944228
0.00631,15.30757756,105.8989506
0.00632,15.16212716,105.8028172
0.00633,15.01669107,105.7060248
0.00634,14.87128074,105.6085756
0.00635,14.7259075,105.5104718
0.00636,14.58058252,105.4117154
0.00637,14.43531683,105.3123087
0.00638,14.29012132,105.2122538
0.00639,14.14500674,105.1115527
0.0064,13.99998368,105.0102077
0.00641,13.85506261,104.9082207
0.00642,13.71025385,104.8055939
0.00643,13.56556759,104.7023293
0.00644,13.42101388,104.598429
0.00645,13.27660261,104.4938951
0.00646,13.13234357,104.3887296
0.00647,12.9882464,104.2829345
0.00648,12.84432059,104.1765119
0.00649,12.70057552,104.0694638
0.0065,12.55702042,103.9617923
0.00651,12.4136644,103.8534993
0.00652,12.27051644,103.7445869
0.00653,12.12758538,103.6350571
0.00654,11.98487995,103.5249119
0.00655,11.84240872,103.4141533
0.00656,11.70018017,103.3027833
0.00657,11.55820264,103.1908041
0.00658,11.41648434,103.0782174
0.00659,11.27503336,102.9650255
0.0066,11.13385766,102.8512303
0.00661,10.9929651,102.7368338
0.00662,10.85236341,102.621838
0.00663,10.71206018,102.506245
0.00664,10.57206291,102.3900569
0.00665,10.43237898,102.2732755
0.00666,10.29301562,102.155903
0.00667,10.15397999,102.0379415
0.00668,10.01527911,101.9193929
0.00669,9.876919885,101.8002594
0.0067,9.738909123,101.6805429
0.00671,9.601253507,101.5602456
0.00672,9.463959616,101.4393696
0.00673,9.327033917,101.3179168
0.00674,9.190482769,101.1958895
0.00675,9.054312424,101.0732898
0.00676,8.918529027,100.9501197
0.00677,8.783138618,100.8263813
0.00678,8.648147131,100.7020768
0.00679,8.513560399,100.5772084
0.0068,8.379384148,100.4517782
0.00681,8.245624007,100.3257883
0.00682,8.112285501,100.199241
0.00683,7.979374055,100.0721383
0.00684,7.846894998,99.94448262
0.00685,7.714853557,99.81627603
0.00686,7.583254864,99.6875208
0.00687,7.452103956,99.55821915
0.00688,7.321405772,99.42837334
0.00689,7.191165157,99.29798563
0.0069,7.061386865,99.16705828
0.00691,6.932075554,99.0355936
0.00692,6.803235793,98.90359388
0.00693,6.674872058,98.77106143
0.00694,6.546988736,98.6379986
0.00695,6.419590125,98.50440772
0.00696,6.292680434,98.37029116
0.00697,6.166263785,98.23565129
0.00698,6.040344213,98.1004905
0.00699,5.914925668,97.96481119
0.007,5.790012014,97.8286158
0.00701,5.665607031,97.69190675
0.00702,5.541714417,97.55468649
0.00703,5.418337786,97.4169575
0.00704,5.29548067,97.27872227
0.00705,5.173146523,97.13998328
0.00706,5.051338714,97.00074307
0.00707,4.930060537,96.86100416
0.00708,4.809315206,96.72076911
0.00709,4.689105856,96.58004048
0.0071,4.569435547,96.43882086
0.00711,4.450307261,96.29711285
0.00712,4.331723905,96.15491907
0.00713,4.213688313,96.01224217
0.00714,4.096203242,95.86908479
0.00715,3.979271377,95.7254496
0.00716,3.862895331,95.58133931
0.00717,3.747077644,95.43675661
0.00718,3.631820787,95.29170423
0.00719,3.517127157,95.14618493
0.0072,3.402999085,95.00020146
0.00721,3.289438831,94.8537566
0.00722,3.176448586,94.70685316
0.00723,3.064030475,94.55949395
0.00724,2.952186555,94.41168182
0.00725,2.840918816,94.26341962
0.00726,2.730229185,94.11471022
0.00727,2.620119522,93.96555653
0.00728,2.510591621,93.81596145
0.00729,2.401647216,93.66592793
0.0073,2.293287976,93.51545891
0.00731,2.185515506,93.36455737
0.00732,2.078331353,93.2132263
0.00733,1.971737,93.06146872
0.00734,1.86573387,92.90928766
0.00735,1.760323326,92.75668616
0.00736,1.655506672,92.60366732
0.00737,1.551285153,92.45023421
0.00738,1.447659956,92.29638997
0.00739,1.34463221,92.14213771
0.0074,1.242202989,91.98748059
0.00741,1.140373308,91.8324218
0.00742,1.039144126,91.67696453
0.00743,0.93851635,91.521112
0.00744,0.838490829,91.36486746
0.00745,0.73906836,91.20823416
0.00746,0.640249685,91.05121538
0.00747,0.542035493,90.89381444
0.00748,0.444426422,90.73603466
0.00749,0.347423057,90.57787939
0.0075,0.251025931,90.419352
0.00751,0.155235527,90.2604559
0.00752,0.060052278,90.10119448
0.00753,-0.034523434,89.94157121
0.00754,-0.128491276,89.78158953
0.00755,-0.221850963,89.62125293
0.00756,-0.314602259,89.46056493
0.00757,-0.406744976,89.29952906
0.00758,-0.498278973,89.13814887
0.00759,-0.589204156,88.97642795
0.0076,-0.679520478,88.8143699
0.00761,-0.769227935,88.65197835
0.00762,-0.858326573,88.48925696
0.00763,-0.946816478,88.32620941
0.00764,-1.034697785,88.16283939
0.00765,-1.12197067,87.99915064
0.00766,-1.208635353,87.83514692
0.00767,-1.294692097,87.67083201
0.00768,-1.380141209,87.50620971
0.00769,-1.464983037,87.34128386
0.0077,-1.54921797,87.17605832
0.00771,-1.632846439,87.01053697
0.00772,-1.715868917,86.84472374
0.00773,-1.798285915,86.67862257
0.00774,-1.880097985,86.51223742
0.00775,-1.96130572,86.34557229
0.00776,-2.041909749,86.17863122
0.00777,-2.121910742,86.01141826
0.00778,-2.201309406,85.84393749
0.00779,-2.280106487,85.67619303
0.0078,-2.358302766,85.50818902
0.00781,-2.435899064,85.33992964
0.00782,-2.512896237,85.1714191
0.00783,-2.589295176,85.00266163
0.00784,-2.66509681,84.83366151
0.00785,-2.740302101,84.66442302
0.00786,-2.814912047,84.49495051
0.00787,-2.88892768,84.32524833
0.00788,-2.962350068,84.1553209
0.00789,-3.035180309,83.98517263
0.0079,-3.107419538,83.814808
0.00791,-3.179068919,83.6442315
0.00792,-3.250129653,83.47344767
0.00793,-3.320602969,83.30246109
0.00794,-3.390490129,83.13127635
0.00795,-3.459792426,82.95989811
0.00796,-3.528511185,82.78833103
0.00797,-3.596647761,82.61657984
0.00798,-3.664203537,82.4446493
0.00799,-3.731179928,82.27254419
0.008,-3.797578376,82.10026935
0.00801,-3.863400355,81.92782965
0.00802,-3.928647364,81.75523
0.00803,-3.993320932,81.58247536
0.00804,-4.057422615,81.40957073
0.00805,-4.120953996,81.23652113
0.00806,-4.183916684,81.06333165
0.00807,-4.246312316,80.89000741
